Store,Date,Time,Dept,Family,Item_No,SalesQty,Price,SalesValue,Sales_Status,Sales_number
H1,07/28/2009,21,GA,運動飲料,654,1,34,34,N,1
H1,07/28/2009,22,GA,運動飲料,666,5,14,70,N,1
H1,07/28/2009,22,GA,運動飲料,654,5,27,135,N,3
H1,07/28/2009,22,GA,運動飲料,876,5,15,75,N,1
H1,07/28/2009,22,GA,運動飲料,020,10,15,150,P,2
H1,07/28/2009,22,GA,運動飲料,274,6,17,102,P,2
H1,07/28/2009,22,GA,運動飲料,186,5,9,45,P,1
H1,07/29/2009,09,GA,運動飲料,634,30,6,180,N,1
H1,07/29/2009,10,GA,運動飲料,654,5,27,135,N,1
H1,07/29/2009,10,GA,運動飲料,274,1,25,25,P,1
H1,07/29/2009,11,GA,運動飲料,152,8,9,72,N,1
H1,07/29/2009,11,GA,運動飲料,186,30,6,180,N,1
H1,07/29/2009,11,GA,運動飲料,032,90,4,360,P,2
H1,07/29/2009,11,GA,運動飲料,274,3,17,51,P,1
H1,07/29/2009,12,GA,運動飲料,796,1,12,12,N,1
H1,07/29/2009,12,GA,運動飲料,666,10,14,140,N,2
H1,07/29/2009,12,GA,運動飲料,876,10,15,150,N,1
H1,07/29/2009,13,GA,運動飲料,666,10,14,140,N,1
H1,07/29/2009,13,GA,運動飲料,254,4,26,104,N,1
H1,07/29/2009,13,GA,運動飲料,654,4,26,104,N,1
H1,07/29/2009,13,GA,運動飲料,876,5,15,75,N,1
H1,07/29/2009,13,GA,運動飲料,958,15,4,60,P,1
H1,07/29/2009,14,GA,運動飲料,666,10,14,140,N,1
H1,07/29/2009,14,GA,運動飲料,020,10,15,150,P,1
H1,07/29/2009,14,GA,運動飲料,610,5,14,70,P,1
H1,07/29/2009,15,GA,運動飲料,522,5,15,75,N,1
H1,07/29/2009,15,GA,運動飲料,152,8,9,72,N,1
H1,07/29/2009,15,GA,運動飲料,558,23,4,92,P,1
H1,07/29/2009,15,GA,運動飲料,020,5,15,75,P,1
H1,07/29/2009,16,GA,運動飲料,032,30,4,120,P,1
H1,07/29/2009,16,GA,運動飲料,876,5,15,75,N,1
H1,07/29/2009,16,GA,運動飲料,958,8,4,32,P,1
H1,07/29/2009,17,GA,運動飲料,186,60,6,360,N,1
H1,07/29/2009,17,GA,運動飲料,654,3,23,69,N,1
H1,07/29/2009,17,GA,運動飲料,032,60,4,240,P,2
H1,07/29/2009,17,GA,運動飲料,610,10,14,140,P,1
H1,07/29/2009,18,GA,運動飲料,654,2,34,68,N,2
H1,07/29/2009,19,GA,運動飲料,666,5,14,70,N,1
H1,07/29/2009,19,GA,運動飲料,654,3,23,69,N,1
H1,07/29/2009,19,GA,運動飲料,032,60,4,240,P,1
H1,07/29/2009,19,GA,運動飲料,876,5,15,75,N,1
H1,07/29/2009,20,GA,運動飲料,254,1,34,34,N,1
H1,07/29/2009,20,GA,運動飲料,956,15,10,150,N,1
H1,07/29/2009,21,GA,運動飲料,610,5,14,70,P,1
H1,07/29/2009,22,GA,運動飲料,254,2,34,68,N,2
H1,07/29/2009,22,GA,運動飲料,186,30,6,180,N,1
H1,07/29/2009,22,GA,運動飲料,654,1,34,34,N,1
H1,07/29/2009,22,GA,運動飲料,032,30,4,120,P,1
H1,07/30/2009,09,GA,運動飲料,064,30,6,180,N,1
H1,07/30/2009,09,GA,運動飲料,956,30,10,300,N,1
H1,07/30/2009,09,GA,運動飲料,274,1,25,25,P,1
H1,07/30/2009,10,GA,運動飲料,666,5,14,70,N,1
H1,07/30/2009,10,GA,運動飲料,186,60,6,360,N,1
H1,07/30/2009,10,GA,運動飲料,654,4,26,104,N,1
H1,07/30/2009,10,GA,運動飲料,956,30,10,300,N,1
H1,07/30/2009,10,GA,運動飲料,876,5,15,75,N,1
H1,07/30/2009,10,GA,運動飲料,020,30,15,450,P,2
H1,07/30/2009,11,GA,運動飲料,654,3,23,69,N,1
H1,07/30/2009,12,GA,運動飲料,654,1,34,34,N,1
H1,07/30/2009,12,GA,運動飲料,020,5,15,75,P,1
H1,07/30/2009,13,GA,運動飲料,254,3,23,69,N,1
H1,07/30/2009,13,GA,運動飲料,654,1,34,34,N,1
H1,07/30/2009,13,GA,運動飲料,876,5,15,75,N,1
H1,07/30/2009,13,GA,運動飲料,274,5,20,100,P,1
H1,07/30/2009,14,GA,運動飲料,634,30,6,180,N,1
H1,07/30/2009,14,GA,運動飲料,064,60,6,360,N,2
H1,07/30/2009,14,GA,運動飲料,254,4,26,104,N,1
H1,07/30/2009,14,GA,運動飲料,876,45,15,675,N,2
H1,07/30/2009,15,GA,運動飲料,064,60,6,360,N,2
H1,07/30/2009,15,GA,運動飲料,254,1,34,34,N,1
H1,07/30/2009,15,GA,運動飲料,654,1,34,34,N,1
H1,07/30/2009,16,GA,運動飲料,654,1,34,34,N,1
H1,07/30/2009,16,GA,運動飲料,610,5,14,70,P,1
H1,07/30/2009,17,GA,運動飲料,666,5,14,70,N,1
H1,07/30/2009,17,GA,運動飲料,610,5,14,70,P,1
H1,07/30/2009,18,GA,運動飲料,654,1,34,34,N,1
H1,07/30/2009,18,GA,運動飲料,876,5,15,75,N,1
H1,07/30/2009,19,GA,運動飲料,152,8,9,72,N,1
H1,07/30/2009,19,GA,運動飲料,186,30,6,180,N,1
H1,07/30/2009,19,GA,運動飲料,654,1,34,34,N,1
H1,07/30/2009,19,GA,運動飲料,956,8,9,72,N,1
H1,07/30/2009,19,GA,運動飲料,032,45,4,180,P,2
H1,07/30/2009,20,GA,運動飲料,634,30,6,180,N,1
H1,07/30/2009,20,GA,運動飲料,666,10,14,140,N,1
H1,07/30/2009,20,GA,運動飲料,654,5,27,135,N,3
H1,07/30/2009,20,GA,運動飲料,876,10,15,150,N,1
H1,07/30/2009,20,GA,運動飲料,020,5,15,75,P,1
H1,07/30/2009,21,GA,運動飲料,152,8,9,72,N,1
H1,07/30/2009,21,GA,運動飲料,254,1,34,34,N,1
H1,07/30/2009,21,GA,運動飲料,876,5,15,75,N,1
H1,07/30/2009,22,GA,運動飲料,186,30,6,180,N,1
H1,07/30/2009,22,GA,運動飲料,558,8,4,32,P,1
H1,07/30/2009,22,GA,運動飲料,020,10,15,150,P,2
H1,07/31/2009,11,GA,運動飲料,186,30,5,150,P,1
H1,07/31/2009,11,GA,運動飲料,032,30,4,120,P,1
H1,07/31/2009,11,GA,運動飲料,876,5,15,75,N,1
H1,07/31/2009,11,GA,運動飲料,020,10,15,150,P,1
H1,07/31/2009,11,GA,運動飲料,274,1,25,25,P,1
H1,07/31/2009,12,GA,運動飲料,796,3,8,24,N,1
H1,07/31/2009,12,GA,運動飲料,666,5,14,70,N,1
H1,07/31/2009,12,GA,運動飲料,186,60,5,300,P,1
H1,07/31/2009,12,GA,運動飲料,558,8,4,32,P,1
H1,07/31/2009,12,GA,運動飲料,610,5,14,70,P,1
H1,07/31/2009,13,GA,運動飲料,254,1,34,34,N,1
H1,07/31/2009,13,GA,運動飲料,186,60,5,300,P,2
H1,07/31/2009,13,GA,運動飲料,654,1,34,34,N,1
H1,07/31/2009,14,GA,運動飲料,064,30,6,180,N,1
H1,07/31/2009,14,GA,運動飲料,186,60,5,300,P,2
H1,07/31/2009,14,GA,運動飲料,876,5,15,75,N,1
H1,07/31/2009,14,GA,運動飲料,020,5,15,75,P,1
H1,07/31/2009,15,GA,運動飲料,634,30,6,180,N,1
H1,07/31/2009,15,GA,運動飲料,064,60,6,360,N,1
H1,07/31/2009,15,GA,運動飲料,522,5,15,75,N,1
H1,07/31/2009,15,GA,運動飲料,254,1,34,34,N,1
H1,07/31/2009,15,GA,運動飲料,186,150,5,750,P,4
H1,07/31/2009,15,GA,運動飲料,654,1,34,34,N,1
H1,07/31/2009,15,GA,運動飲料,956,8,9,72,N,1
H1,07/31/2009,15,GA,運動飲料,032,150,4,600,P,2
H1,07/31/2009,16,GA,運動飲料,522,5,15,75,N,1
H1,07/31/2009,16,GA,運動飲料,152,8,9,72,N,1
H1,07/31/2009,16,GA,運動飲料,254,5,27,135,N,3
H1,07/31/2009,16,GA,運動飲料,186,90,5,450,P,2
H1,07/31/2009,16,GA,運動飲料,956,8,9,72,N,1
H1,07/31/2009,16,GA,運動飲料,032,30,4,120,P,1
H1,07/31/2009,16,GA,運動飲料,020,15,15,225,P,2
H1,07/31/2009,16,GA,運動飲料,274,3,17,51,P,1
H1,07/31/2009,16,GA,運動飲料,610,5,14,70,P,1
H1,07/31/2009,17,GA,運動飲料,666,5,14,70,N,1
H1,07/31/2009,17,GA,運動飲料,254,1,34,34,N,1
H1,07/31/2009,17,GA,運動飲料,186,120,5,600,P,3
H1,07/31/2009,17,GA,運動飲料,654,1,34,34,N,1
H1,07/31/2009,17,GA,運動飲料,876,5,15,75,N,1
H1,07/31/2009,18,GA,運動飲料,522,5,15,75,N,1
H1,07/31/2009,18,GA,運動飲料,186,30,5,150,P,1
H1,07/31/2009,18,GA,運動飲料,274,1,25,25,P,1
H1,07/31/2009,19,GA,運動飲料,752,5,16,80,N,1
H1,07/31/2009,19,GA,運動飲料,956,30,10,300,N,1
H1,07/31/2009,19,GA,運動飲料,020,15,15,225,P,2
H1,07/31/2009,20,GA,運動飲料,254,8,26,208,N,1
H1,07/31/2009,20,GA,運動飲料,186,300,5,1500,P,3
H1,07/31/2009,20,GA,運動飲料,654,10,27,270,N,2
H1,07/31/2009,20,GA,運動飲料,498,60,9,540,N,1
H1,07/31/2009,21,GA,運動飲料,522,5,15,75,N,1
H1,07/31/2009,21,GA,運動飲料,254,3,23,69,N,1
H1,07/31/2009,21,GA,運動飲料,186,30,5,150,P,1
H1,07/31/2009,21,GA,運動飲料,654,3,23,69,N,1
H1,07/31/2009,21,GA,運動飲料,032,90,4,360,P,1
H1,07/31/2009,21,GA,運動飲料,876,10,15,150,N,1
H1,07/31/2009,22,GA,運動飲料,254,1,34,34,N,1
H1,07/31/2009,22,GA,運動飲料,186,90,5,450,P,3
H1,07/31/2009,22,GA,運動飲料,654,1,34,34,N,1
H1,08/01/2009,09,GA,運動飲料,020,5,15,75,P,1
H1,08/01/2009,10,GA,運動飲料,152,23,9,207,N,2
H1,08/01/2009,10,GA,運動飲料,666,15,14,210,N,2
H1,08/01/2009,10,GA,運動飲料,254,4,26,104,N,2
H1,08/01/2009,10,GA,運動飲料,186,30,5,150,P,1
H1,08/01/2009,10,GA,運動飲料,654,4,26,104,N,1
H1,08/01/2009,10,GA,運動飲料,752,10,16,160,N,1
H1,08/01/2009,10,GA,運動飲料,956,8,9,72,N,1
H1,08/01/2009,10,GA,運動飲料,274,1,25,25,P,1
H1,08/01/2009,11,GA,運動飲料,634,30,6,180,N,1
H1,08/01/2009,11,GA,運動飲料,064,30,6,180,N,1
H1,08/01/2009,11,GA,運動飲料,610,30,14,420,N,1
H1,08/01/2009,11,GA,運動飲料,654,1,34,34,N,1
H1,08/01/2009,11,GA,運動飲料,032,60,4,240,P,1
H1,08/01/2009,11,GA,運動飲料,876,30,15,450,N,1
H1,08/01/2009,11,GA,運動飲料,274,8,19,152,P,2
H1,08/01/2009,12,GA,運動飲料,634,90,6,540,N,2
H1,08/01/2009,12,GA,運動飲料,666,10,14,140,N,1
H1,08/01/2009,12,GA,運動飲料,254,3,23,69,N,1
H1,08/01/2009,12,GA,運動飲料,186,120,5,600,P,4
H1,08/01/2009,12,GA,運動飲料,654,9,26,234,N,3
H1,08/01/2009,12,GA,運動飲料,032,30,4,120,P,1
H1,08/01/2009,12,GA,運動飲料,876,20,15,300,N,3
H1,08/01/2009,12,GA,運動飲料,020,5,15,75,P,1
H1,08/01/2009,12,GA,運動飲料,958,8,4,32,P,1
H1,08/01/2009,13,GA,運動飲料,186,60,5,300,P,2
H1,08/01/2009,13,GA,運動飲料,654,2,34,68,N,2
H1,08/01/2009,14,GA,運動飲料,254,2,34,68,N,2
H1,08/01/2009,14,GA,運動飲料,186,150,5,750,P,4
H1,08/01/2009,14,GA,運動飲料,654,3,34,102,N,3
H1,08/01/2009,15,GA,運動飲料,634,30,6,180,N,1
H1,08/01/2009,15,GA,運動飲料,522,5,15,75,N,1
H1,08/01/2009,15,GA,運動飲料,666,5,14,70,N,1
H1,08/01/2009,15,GA,運動飲料,254,1,34,34,N,1
H1,08/01/2009,15,GA,運動飲料,186,90,5,450,P,3
H1,08/01/2009,15,GA,運動飲料,654,5,27,135,N,3
H1,08/01/2009,15,GA,運動飲料,032,30,4,120,P,1
H1,08/01/2009,16,GA,運動飲料,634,30,6,180,N,1
H1,08/01/2009,16,GA,運動飲料,666,5,14,70,N,1
H1,08/01/2009,16,GA,運動飲料,186,60,5,300,P,2
H1,08/01/2009,16,GA,運動飲料,654,2,34,68,N,2
H1,08/01/2009,16,GA,運動飲料,020,5,15,75,P,1
H1,08/01/2009,16,GA,運動飲料,274,3,17,51,P,1
H1,08/01/2009,16,GA,運動飲料,610,10,14,140,P,1
H1,08/01/2009,17,GA,運動飲料,634,30,6,180,N,1
H1,08/01/2009,17,GA,運動飲料,254,16,28,448,N,2
H1,08/01/2009,17,GA,運動飲料,654,1,34,34,N,1
H1,08/01/2009,17,GA,運動飲料,558,15,4,60,P,1
H1,08/01/2009,17,GA,運動飲料,274,1,25,25,P,1
H1,08/01/2009,18,GA,運動飲料,666,5,14,70,N,1
H1,08/01/2009,18,GA,運動飲料,254,1,34,34,N,1
H1,08/01/2009,18,GA,運動飲料,186,30,5,150,P,1
H1,08/01/2009,18,GA,運動飲料,610,5,14,70,P,1
H1,08/01/2009,19,GA,運動飲料,152,8,9,72,N,1
H1,08/01/2009,19,GA,運動飲料,254,1,34,34,N,1
H1,08/01/2009,19,GA,運動飲料,186,120,5,600,P,4
H1,08/01/2009,19,GA,運動飲料,654,3,34,102,N,3
H1,08/01/2009,19,GA,運動飲料,958,8,4,32,P,1
H1,08/01/2009,20,GA,運動飲料,634,30,6,180,N,1
H1,08/01/2009,20,GA,運動飲料,522,5,15,75,N,1
H1,08/01/2009,20,GA,運動飲料,666,5,14,70,N,1
H1,08/01/2009,20,GA,運動飲料,254,5,27,135,N,1
H1,08/01/2009,20,GA,運動飲料,186,60,5,300,P,2
H1,08/01/2009,20,GA,運動飲料,752,5,16,80,N,1
H1,08/01/2009,20,GA,運動飲料,020,10,15,150,P,2
H1,08/01/2009,21,GA,運動飲料,634,30,6,180,N,1
H1,08/01/2009,21,GA,運動飲料,152,15,10,150,N,1
H1,08/01/2009,21,GA,運動飲料,666,5,14,70,N,1
H1,08/01/2009,21,GA,運動飲料,186,90,5,450,P,3
H1,08/01/2009,21,GA,運動飲料,654,1,34,34,N,1
H1,08/01/2009,21,GA,運動飲料,956,30,10,300,N,1
H1,08/01/2009,21,GA,運動飲料,020,10,15,150,P,2
H1,08/01/2009,21,GA,運動飲料,334,30,4,120,P,1
H1,08/01/2009,22,GA,運動飲料,666,5,14,70,N,1
H1,08/01/2009,22,GA,運動飲料,254,6,28,168,N,2
H1,08/01/2009,22,GA,運動飲料,186,60,5,300,P,2
H1,08/01/2009,22,GA,運動飲料,558,8,4,32,P,3
H1,08/01/2009,22,GA,運動飲料,532,30,15,450,N,1
H1,08/01/2009,23,GA,運動飲料,186,30,5,150,P,1
H1,08/02/2009,09,GA,運動飲料,254,3,23,69,N,1
H1,08/02/2009,09,GA,運動飲料,654,3,23,69,N,1
H1,08/02/2009,09,GA,運動飲料,020,5,15,75,P,1
H1,08/02/2009,10,GA,運動飲料,634,30,6,180,N,1
H1,08/02/2009,10,GA,運動飲料,186,30,5,150,P,1
H1,08/02/2009,10,GA,運動飲料,558,8,4,32,P,1
H1,08/02/2009,10,GA,運動飲料,876,10,15,150,N,2
H1,08/02/2009,10,GA,運動飲料,020,10,15,150,P,1
H1,08/02/2009,10,GA,運動飲料,186,5,9,45,P,1
H1,08/02/2009,11,GA,運動飲料,152,15,10,150,N,1
H1,08/02/2009,11,GA,運動飲料,254,5,27,135,N,3
H1,08/02/2009,11,GA,運動飲料,186,30,5,150,P,1
H1,08/02/2009,11,GA,運動飲料,654,6,23,138,N,2
H1,08/02/2009,11,GA,運動飲料,020,5,15,75,P,1
H1,08/02/2009,11,GA,運動飲料,334,30,4,120,P,1
H1,08/02/2009,12,GA,運動飲料,522,5,15,75,N,1
H1,08/02/2009,12,GA,運動飲料,152,8,9,72,N,1
H1,08/02/2009,12,GA,運動飲料,666,15,14,210,N,2
H1,08/02/2009,12,GA,運動飲料,254,3,23,69,N,1
H1,08/02/2009,12,GA,運動飲料,032,90,4,360,P,2
H1,08/02/2009,12,GA,運動飲料,876,5,15,75,N,1
H1,08/02/2009,13,GA,運動飲料,634,30,6,180,N,1
H1,08/02/2009,13,GA,運動飲料,186,90,5,450,P,3
H1,08/02/2009,13,GA,運動飲料,032,60,4,240,P,1
H1,08/02/2009,13,GA,運動飲料,876,5,15,75,N,1
H1,08/02/2009,13,GA,運動飲料,186,5,9,45,P,1
H1,08/02/2009,14,GA,運動飲料,634,30,6,180,N,1
H1,08/02/2009,14,GA,運動飲料,152,8,9,72,N,1
H1,08/02/2009,14,GA,運動飲料,254,16,26,416,N,2
H1,08/02/2009,14,GA,運動飲料,186,120,5,600,P,3
H1,08/02/2009,14,GA,運動飲料,654,2,34,68,N,2
H1,08/02/2009,14,GA,運動飲料,876,10,15,150,N,2
H1,08/02/2009,14,GA,運動飲料,020,15,15,225,P,2
H1,08/02/2009,14,GA,運動飲料,334,120,4,480,P,1
H1,08/02/2009,14,GA,運動飲料,610,10,14,140,P,2
H1,08/02/2009,15,GA,運動飲料,666,5,14,70,N,1
H1,08/02/2009,15,GA,運動飲料,254,4,26,104,N,2
H1,08/02/2009,15,GA,運動飲料,186,210,5,1050,P,5
H1,08/02/2009,15,GA,運動飲料,654,1,34,34,N,1
H1,08/02/2009,15,GA,運動飲料,020,5,15,75,P,1
H1,08/02/2009,16,GA,運動飲料,522,5,15,75,N,1
H1,08/02/2009,16,GA,運動飲料,186,120,5,600,P,4
H1,08/02/2009,16,GA,運動飲料,654,3,23,69,N,1
H1,08/02/2009,16,GA,運動飲料,956,38,9,342,N,2
H1,08/02/2009,16,GA,運動飲料,876,5,15,75,N,1
H1,08/02/2009,16,GA,運動飲料,274,1,25,25,P,1
H1,08/02/2009,17,GA,運動飲料,254,3,23,69,N,1
H1,08/02/2009,17,GA,運動飲料,186,90,5,450,P,3
H1,08/02/2009,17,GA,運動飲料,654,1,34,34,N,1
H1,08/02/2009,17,GA,運動飲料,752,5,16,80,N,1
H1,08/02/2009,17,GA,運動飲料,956,30,10,300,N,1
H1,08/02/2009,17,GA,運動飲料,032,38,4,152,P,2
H1,08/02/2009,18,GA,運動飲料,254,1,34,34,N,1
H1,08/02/2009,18,GA,運動飲料,186,150,5,750,P,3
H1,08/02/2009,18,GA,運動飲料,654,1,34,34,N,1
H1,08/02/2009,18,GA,運動飲料,498,30,9,270,N,1
H1,08/02/2009,18,GA,運動飲料,876,20,15,300,N,3
H1,08/02/2009,19,GA,運動飲料,064,60,6,360,N,2
H1,08/02/2009,19,GA,運動飲料,666,5,14,70,N,1
H1,08/02/2009,19,GA,運動飲料,254,1,34,34,N,1
H1,08/02/2009,19,GA,運動飲料,186,120,5,600,P,4
H1,08/02/2009,19,GA,運動飲料,654,1,34,34,N,1
H1,08/02/2009,19,GA,運動飲料,610,5,14,70,P,1
H1,08/02/2009,20,GA,運動飲料,634,90,6,540,N,1
H1,08/02/2009,20,GA,運動飲料,064,30,6,180,N,1
H1,08/02/2009,20,GA,運動飲料,152,8,9,72,N,1
H1,08/02/2009,20,GA,運動飲料,254,6,23,138,N,2
H1,08/02/2009,20,GA,運動飲料,186,60,5,300,P,2
H1,08/02/2009,20,GA,運動飲料,654,1,34,34,N,1
H1,08/02/2009,20,GA,運動飲料,876,15,15,225,N,1
H1,08/02/2009,20,GA,運動飲料,020,5,15,75,P,1
H1,08/02/2009,21,GA,運動飲料,634,30,6,180,N,1
H1,08/02/2009,21,GA,運動飲料,254,2,34,68,N,2
H1,08/02/2009,21,GA,運動飲料,186,150,5,750,P,5
H1,08/02/2009,21,GA,運動飲料,654,3,23,69,N,1
H1,08/02/2009,21,GA,運動飲料,032,60,4,240,P,2
H1,08/02/2009,21,GA,運動飲料,274,3,17,51,P,1
H1,08/02/2009,22,GA,運動飲料,186,30,5,150,P,1
H1,08/02/2009,22,GA,運動飲料,876,5,15,75,N,1
H1,08/02/2009,22,GA,運動飲料,020,5,15,75,P,1
H1,08/02/2009,22,GA,運動飲料,274,1,25,25,P,1
H1,08/02/2009,22,GA,運動飲料,186,5,9,45,P,1
H1,08/02/2009,23,GA,運動飲料,254,1,34,34,N,1
H1,08/03/2009,09,GA,運動飲料,064,30,6,180,N,1
H1,08/03/2009,09,GA,運動飲料,254,3,23,69,N,1
H1,08/03/2009,09,GA,運動飲料,186,30,5,150,P,1
H1,08/03/2009,09,GA,運動飲料,876,10,15,150,N,2
H1,08/03/2009,09,GA,運動飲料,334,30,4,120,P,1
H1,08/03/2009,10,GA,運動飲料,152,15,10,150,N,1
H1,08/03/2009,10,GA,運動飲料,186,30,5,150,P,1
H1,08/03/2009,10,GA,運動飲料,654,1,34,34,N,1
H1,08/03/2009,10,GA,運動飲料,876,5,15,75,N,1
H1,08/03/2009,10,GA,運動飲料,020,15,15,225,P,1
H1,08/03/2009,11,GA,運動飲料,522,10,15,150,N,2
H1,08/03/2009,11,GA,運動飲料,152,8,9,72,N,1
H1,08/03/2009,11,GA,運動飲料,186,60,5,300,P,2
H1,08/03/2009,11,GA,運動飲料,654,1,34,34,N,1
H1,08/03/2009,12,GA,運動飲料,522,5,15,75,N,1
H1,08/03/2009,12,GA,運動飲料,254,1,34,34,N,1
H1,08/03/2009,12,GA,運動飲料,654,3,23,69,N,1
H1,08/03/2009,12,GA,運動飲料,752,5,16,80,N,1
H1,08/03/2009,12,GA,運動飲料,956,31,10,310,N,2
H1,08/03/2009,12,GA,運動飲料,186,5,9,45,P,1
H1,08/03/2009,13,GA,運動飲料,064,30,6,180,N,1
H1,08/03/2009,13,GA,運動飲料,666,10,14,140,N,1
H1,08/03/2009,13,GA,運動飲料,254,8,26,208,N,3
H1,08/03/2009,13,GA,運動飲料,186,30,5,150,P,1
H1,08/03/2009,13,GA,運動飲料,654,3,23,69,N,1
H1,08/03/2009,13,GA,運動飲料,668,3,8,24,N,1
H1,08/03/2009,14,GA,運動飲料,186,150,5,750,P,3
H1,08/03/2009,15,GA,運動飲料,254,1,34,34,N,1
H1,08/03/2009,15,GA,運動飲料,186,90,5,450,P,3
H1,08/03/2009,16,GA,運動飲料,152,8,9,72,N,1
H1,08/03/2009,16,GA,運動飲料,186,60,5,300,P,2
H1,08/03/2009,16,GA,運動飲料,654,1,34,34,N,1
H1,08/03/2009,16,GA,運動飲料,020,5,15,75,P,1
H1,08/03/2009,17,GA,運動飲料,634,30,6,180,N,1
H1,08/03/2009,17,GA,運動飲料,032,45,4,180,P,2
H1,08/03/2009,18,GA,運動飲料,254,3,23,69,N,1
H1,08/03/2009,18,GA,運動飲料,654,3,34,102,N,3
H1,08/03/2009,18,GA,運動飲料,032,30,4,120,P,1
H1,08/03/2009,18,GA,運動飲料,876,5,15,75,N,1
H1,08/03/2009,19,GA,運動飲料,666,5,14,70,N,1
H1,08/03/2009,19,GA,運動飲料,254,3,34,102,N,3
H1,08/03/2009,19,GA,運動飲料,654,4,26,104,N,2
H1,08/03/2009,19,GA,運動飲料,558,8,4,32,P,1
H1,08/03/2009,19,GA,運動飲料,610,35,14,490,P,1
H1,08/03/2009,20,GA,運動飲料,666,5,14,70,N,1
H1,08/03/2009,20,GA,運動飲料,254,1,34,34,N,1
H1,08/03/2009,20,GA,運動飲料,654,1,34,34,N,1
H1,08/03/2009,20,GA,運動飲料,876,5,15,75,N,1
H1,08/03/2009,20,GA,運動飲料,274,1,25,25,P,1
H1,08/03/2009,20,GA,運動飲料,610,10,14,140,P,1
H1,08/03/2009,21,GA,運動飲料,254,2,34,68,N,2
H1,08/03/2009,21,GA,運動飲料,186,30,5,150,P,1
H1,08/03/2009,21,GA,運動飲料,558,45,4,180,P,2
H1,08/03/2009,21,GA,運動飲料,876,5,15,75,N,1
H1,08/03/2009,21,GA,運動飲料,020,5,15,75,P,1
H1,08/03/2009,22,GA,運動飲料,232,3,5,15,N,1
H1,08/03/2009,22,GA,運動飲料,522,5,15,75,N,1
H1,08/04/2009,10,GA,運動飲料,186,90,5,450,P,3
H1,08/04/2009,10,GA,運動飲料,610,5,14,70,P,1
H1,08/04/2009,11,GA,運動飲料,634,30,6,180,N,1
H1,08/04/2009,11,GA,運動飲料,186,30,5,150,P,1
H1,08/04/2009,11,GA,運動飲料,654,5,27,135,N,2
H1,08/04/2009,12,GA,運動飲料,020,5,15,75,P,1
H1,08/04/2009,13,GA,運動飲料,634,30,6,180,N,1
H1,08/04/2009,13,GA,運動飲料,186,30,5,150,P,1
H1,08/04/2009,13,GA,運動飲料,654,3,23,69,N,1
H1,08/04/2009,13,GA,運動飲料,558,16,4,64,P,2
H1,08/04/2009,13,GA,運動飲料,610,5,14,70,P,1
H1,08/04/2009,14,GA,運動飲料,186,120,5,600,P,3
H1,08/04/2009,14,GA,運動飲料,956,8,9,72,N,1
H1,08/04/2009,14,GA,運動飲料,032,30,4,120,P,1
H1,08/04/2009,15,GA,運動飲料,254,3,23,69,N,1
H1,08/04/2009,15,GA,運動飲料,186,90,5,450,P,3
H1,08/04/2009,15,GA,運動飲料,654,3,23,69,N,1
H1,08/04/2009,15,GA,運動飲料,558,8,4,32,P,1
H1,08/04/2009,16,GA,運動飲料,666,10,14,140,N,1
H1,08/04/2009,16,GA,運動飲料,654,4,26,104,N,2
H1,08/04/2009,16,GA,運動飲料,032,60,4,240,P,2
H1,08/04/2009,16,GA,運動飲料,876,5,15,75,N,1
H1,08/04/2009,16,GA,運動飲料,020,5,15,75,P,1
H1,08/04/2009,17,GA,運動飲料,186,30,5,150,P,1
H1,08/04/2009,17,GA,運動飲料,558,15,4,60,P,1
H1,08/04/2009,18,GA,運動飲料,186,30,5,150,P,1
H1,08/04/2009,18,GA,運動飲料,032,60,4,240,P,2
H1,08/04/2009,18,GA,運動飲料,020,5,15,75,P,1
H1,08/04/2009,18,GA,運動飲料,334,30,4,120,P,1
H1,08/04/2009,18,GA,運動飲料,610,5,14,70,P,1
H1,08/04/2009,19,GA,運動飲料,186,480,5,2400,P,5
H1,08/04/2009,19,GA,運動飲料,654,7,24,168,N,2
H1,08/04/2009,20,GA,運動飲料,634,30,6,180,N,1
H1,08/04/2009,20,GA,運動飲料,186,30,5,150,P,1
H1,08/04/2009,20,GA,運動飲料,498,30,9,270,N,1
H1,08/04/2009,20,GA,運動飲料,032,90,4,360,P,2
H1,08/04/2009,20,GA,運動飲料,876,30,15,450,N,1
H1,08/04/2009,20,GA,運動飲料,610,5,14,70,P,1
H1,08/04/2009,21,GA,運動飲料,254,5,27,135,N,1
H1,08/04/2009,21,GA,運動飲料,186,60,5,300,P,2
H1,08/04/2009,22,GA,運動飲料,186,30,5,150,P,1
H1,08/04/2009,22,GA,運動飲料,654,3,23,69,N,3
H1,08/04/2009,23,GA,運動飲料,186,30,5,150,P,1
H1,08/05/2009,09,GA,運動飲料,020,5,15,75,P,1
H1,08/05/2009,10,GA,運動飲料,666,20,14,280,N,1
H1,08/05/2009,10,GA,運動飲料,876,5,15,75,N,1
H1,08/05/2009,11,GA,運動飲料,254,1,34,34,N,1
H1,08/05/2009,11,GA,運動飲料,186,90,5,450,P,2
H1,08/05/2009,11,GA,運動飲料,032,90,4,360,P,2
H1,08/05/2009,11,GA,運動飲料,876,5,15,75,N,1
H1,08/05/2009,12,GA,運動飲料,666,15,14,210,N,2
H1,08/05/2009,12,GA,運動飲料,186,90,5,450,P,3
